V1008,V186,V684,V787,V1129,V189,V624,V846,V1046,V936,V1066,V959,V418,V729,V1172,V243,V173,V121,V414,V712,V620,V49,V868,V128,V70,V378,V1150,V685,V1021,V328,V1082,V579,V409,V11,V715,V606,V326,V68,V1269,V1261,V97,V311,V77,V221,V132,V1215,V1165,V499,V545,V674,V1100,V242,V739,V1298,V360,V487,V85,V352,V159,V750,V1088,V1018,V940,V78,V1163,V456,V692,V510,V131,V484,V76,V481,V573,V451,V430,V1222,V521,V559,V941,V358,V761,V980,V1195,V1281,V909,V935,V462,V464,V477,V314,V629,V544,V811,V1240,V875,V799,V843,V532,V318,V466,V47,V336,V603,V1160,V958,V577,V1092,V796,V751,V906,V281,V767,V191,V111,V1145,V288,V16,V977,V823,V1089,V1075,V1287,V1233,V1103,V888,V746,V325,V550,V699,V103,V459,V401,V452,V553,V1164,V643,Output
0.1827519638906173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28132660571970725,0.038316560628298406,0.0,0.0,0.0,0.15391180809585905,0.0,0.0,0.0,0.03971181052336076,0.015460502317337615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05094143815566874,0.0,0.0,0.0,0.0,0.0,0.0,0.001985478111815936,0.0,0.0,0.0,0.0010183935481802254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08742357075473851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01824274541835874,0.0,0.0,0.0,0.031041786939308428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021958803741134007,0.0,0.01996322453645163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
1.0,0.02039424304261943,0.0006850622051675812,0.0,0.0,0.0,0.0,0.0,0.3969588127609004,0.4501231842499321,0.0,0.0,0.0,0.21827513694442524,0.0,0.0,0.0,0.33191596464140277,0.005339987472846907,0.0,0.0,0.0,0.0,0.0,0.1257867183841123,0.0,0.0,0.3103643536039473,0.0,0.0,0.0,0.0,0.0,0.00417078250403777,0.011519836212384409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15207870943221363,0.5788041423470471,0.0,0.0,0.0,0.0,0.0,0.0,0.02408934891926922,0.0,0.5581677548377607,0.0,0.0,0.0,0.3442026803658799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005877252119567666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015532179536830509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025505747970921294,9
0.0,0.0,0.0,0.0,0.019234574344032068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003772516673731713,0.0,0.0,0.0,0.0026191683024457952,0.0,0.0,0.0,0.0,0.08123197846041523,0.01542008071083231,0.0,0.0,0.0,0.0,0.0,0.01203279374993149,0.0,0.0,0.0,0.1531333607359454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006034917082844039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009307588619622489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.09872604036297969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035656782806992166,0.0,0.0,0.0,0.011114138618598769,0.0,0.0,0.0,0.0,0.0,0.11728955515976384,0.0,0.0,0.036695837095980184,0.0,0.0,0.04858329233592385,0.0,0.0,0.0,0.5892700086527752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04987148507967157,0.0,0.0,0.0,0.0,0.0,0.00652895414934792,0.0,0.0,0.0,0.02855882396738174,0.018823841780485507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04978889572233281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016489781975144414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.009896830176248811,0.0,0.0,0.18332060366048755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055899249562307504,0.0,0.0012679349126711063,0.0,0.003171379063837908,0.0,0.0,0.0,0.0,0.6363306555165725,0.1857133884898448,0.0,0.0,0.059810518600498165,0.0,0.0,0.06204044348773075,0.0,0.0,0.0,0.9928452001043252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003897316486567264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035706525997667216,0.0,0.0,0.0,0.09292764988604928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19046599397810943,0.0,0.0,0.0,0.0,0.11847123124298821,0.0,0.020515891308123906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.002210354945088974,0.0,0.0,0.09928271360416706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015587811923234225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18307292664097202,0.03391624032181136,0.025372918933638286,0.0,0.04860658132591473,0.0,0.0,0.046522455189240385,0.0,0.0,0.0,0.002459753188809768,0.0,0.004181182824083879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05844272286579415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022696366042903388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028949456714796505,0.012099167742203655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001154107318296872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.17705792076804105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015251995004211623,0.0,0.019836969411136506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19120299175210745,0.06086348051405573,0.03307919284503004,0.0,0.09333659337460848,0.0,0.0,0.05385626173906819,0.0,0.0,0.0,0.003230413100241786,0.0,0.00213998052408453,0.00011993675796983509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010894934635644251,0.0,0.0,0.0,0.08205855348965897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029949798089567943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028081323675293885,0.004261267861808653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004339775505176841,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.3514465823503505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09273244784945928,0.018020293177849422,0.03478116812024538,0.0,0.228310230125056,0.0,0.0,0.16830030865729884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18320759234666756,0.0,0.0,0.0,0.1998854206874729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05078118076501762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06974621762511557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3860696050779546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003437010411983085,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.1618580773341001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07256791199099479,0.028117092699471203,0.029964773609197873,0.0,0.29210858398573775,0.0,0.0,0.17144020514394442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632106887901411,0.0,0.0,0.0,0.1965191487107647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009338387721554216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463865064347795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004282065741833779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014998207006796575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856474706542491,0.0,0.0,0.016696063369283858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025901353829925486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008947040215944542,0.0,0.0,0.0,0.0,0.006082913093694479,0.0,0.0,0.01241817897123302,0.0,0.0,0.0,0.00593955464582558,0.0,0.0,0.20315667725227332,0.0033360165095091105,0.0,0.0,0.0,0.0,0.002099669304405172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055121609621100305,0.0,0.012368673423403682,0.005734460273084982,0.0,0.0,0.0,0.0,0.0,0.0054853811551548014,0.0,0.0,0.0,0.0,0.0,0.0,0.005476313209523631,0.0,0.0,0.00396925104234594,0.0,0.0,0.0,0.0,0.0,0.031598447189813555,0.0,0.0,0.0,0.0,0.0003955942873875859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05904419534438193,0.0,0.0,0.0,0.0,0.0,0.009134570363790728,0.0,0.0,0.0,0.0,0.009543493856762402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399271661253216,0.0,0.007742769087085477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012069434559992157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
8.799020126132463e-05,0.0,0.0,0.0010187580470675513,0.0,0.0,0.0,0.0011249432186687422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005762315079811482,0.0,0.0,5.2848785541914455e-05,0.0,0.0,0.0,0.0,0.0,0.0006248384272410826,0.0,0.0,0.0001121446521621944,0.0,0.00048701849313229306,8.563269960220833e-05,0.0,0.0,0.0,0.00011623796661566665,0.0,0.0,7.948003706951147e-05,0.0,0.0,0.0,0.0,7.10691284666529e-05,0.0,0.0,0.0,0.0,0.0,0.0014223586669529075,0.0005257102862148601,2.8408356794527472e-05,0.0,0.00037356807489505415,0.0,0.0006515560358607343,0.0,0.0,0.00016459270162560972,0.0,9.63405722336308e-05,0.0,0.00010088406440625899,0.0,8.615120675122117e-05,0.0,0.0,0.004067417418559031,0.0005787657655266825,0.0,0.00012368830112875165,0.0011593147408486357,0.0,0.0,0.0,0.00022444479999553756,0.0,0.0,0.0,0.0,0.00031782645120466294,0.0,0.0,0.00030911446091091673,0.0,0.0,0.0,0.0,0.0,0.0002210414569653364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007968173501304047,0.0,0.0,0.00024097012077704716,0.0005717995768828043,0.0003513362474292796,0.0,0.0,0.0,0.0,0.0,0.00018015003143493784,0.0,0.0004398600717605642,0.0003360488021239231,0.0,0.00016884429723763156,0.0004242305174581485,0.0,5.206569035366168e-05,0.00011812669479724888,0.0,0.0013626022594619602,0.0,0.0,0.0,0.0,0.0016720759253477933,0.0004099032293795314,0.0,0.0,0.0,0.00023566866012218678,0.0,0.0,0.0,16
0.0,0.0,0.0,0.7856549853952907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013573711044079104,0.01123195405742543,0.0,0.0,0.252848684005246,0.0,0.004744241356121553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02720604235720636,0.0,0.0,0.39323425462753425,0.0,0.0,0.0,0.0,0.19915554296513166,0.0,0.0,0.0,0.0,0.0,0.27101391415388426,0.11792336932774967,0.0,0.0,0.15977294879277712,0.0,0.27343670965015,0.0,0.0,0.0,0.0,0.0,0.0,0.032702015873366116,0.0,0.0,0.0,0.0,0.0,0.023017480370838308,0.0,0.0,0.5271381455305979,0.0,0.0,0.0,0.05134606287440142,0.0,0.0,0.0,0.0,0.0,0.5124367660088401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014526169566265038,0.0,0.0,0.0,0.0,0.0,0.013281198130403347,0.0,0.3452305553036486,0.0,0.39064443655291214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587577327340209,0.0,0.0,0.2990348309894077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017820189196930812,0.0,0.0,0.0,0.0,0.023685727057515128,0.0,0.0,0.0,0.0,0.0,0.0,0.0232933649910847,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.26896914864354177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037392478295888786,0.01847967661224622,0.0,0.0,0.30969287752040664,0.0,0.0014137675675819875,0.0,0.0,0.0,0.0,0.016236234520309627,0.0,0.0,0.0,0.0,0.0,0.21184051729935444,0.0,0.0,0.0,0.0,0.036012388026525975,0.0,0.0,0.0,0.0,0.0,0.4700026820552615,0.03473908224875052,0.0,0.0,0.03506340953555952,0.0,0.08050927437655471,0.0,0.0,0.0,0.013791780236597492,0.0,0.0,0.03622389561537605,0.0,0.0500801383529397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655073134309343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011626416708247201,0.0,0.8979071571798515,0.0,0.01142330934462097,0.0,0.0,0.0,0.012424328538064881,0.0,0.0,0.3614255280446018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021988463948594154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14396985208146737,0.0,0.0,0.0,0.0,0.0,0.0,0.020621940166553127,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0037912825469670597,0.0,0.5088961592102191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007349848400026602,0.0,0.0,0.225671849820887,0.0,0.002802074278418171,0.0,0.0,0.0,0.0,0.0011645254326752875,0.0,0.0,0.01656906888330827,0.0,0.0,0.4694725186464736,0.0,0.0,0.0,0.0,0.20423752299092357,0.0,0.0,0.0,0.0,0.0,0.33121439974116323,0.03689624328558841,0.0,0.0,0.18645579992631162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024917808132241703,0.0,0.011277092759281435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37368369731073375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000858253083990717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051650165925559516,0.0,0.0,0.0,0.2519110869280453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25601895470078323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002867385953623325,0.016044506307150697,0.0,0.0,0.0,0.0,0.004988724767487613,0.013992575047572975,0.042348869886467834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002409233033119316,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.2000271701010573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056752447345001485,0.0,0.0,0.1697364844099404,0.0,0.000867098467487673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006837409261714135,0.0,0.0,0.26275905012726186,0.0,0.0,0.0,0.0,0.13826438871448224,0.0,0.0,0.0,0.0,0.0,0.2306582897252464,0.051853192578982056,0.0,0.0,0.14109309446017507,0.0,0.06436741264144014,0.0,0.0,0.0,0.009670725001143998,0.0,0.0,0.03640968510389828,0.0,0.017036707839934467,0.0016553968779320209,0.0,0.0,0.0,0.0,0.0,0.6293180986886103,0.0,0.0,0.0,0.0038461223351683696,0.0,0.0,0.0,0.0,0.0,0.2287792988244671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007268361113493551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18185472023215743,0.0,0.07915617057855417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03186695320299596,0.0,0.0,0.03214291631599315,0.0,0.0,0.013964037374089262,0.0,0.0,0.0,0.0,0.000904001478168507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006796484267580711,0.0,0.0,0.0,0.0,0.0,0.0,1
0.15942843873812368,0.0,0.0,0.0,0.0087835648267304,0.0,0.0,0.0,0.12011215127636019,0.2360543610484777,0.001125509171113666,0.0045639400257175815,0.0,0.09171744587688549,0.0,0.0,0.0,0.11234741570156148,0.0,0.0,0.0,0.08512430336570359,0.0,0.0,0.0,0.0,0.0,0.04029325672942229,0.0,0.0,0.0,0.0,0.0,0.0,0.01451858644565324,0.4593747673985858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05905809070933035,0.0,0.0,0.18963750087215644,0.12652663603186218,0.0,0.0,0.0007856803600932553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028361408352416403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14293578517875247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033755434644952434,0.0,0.0,0.0,0.0,0.0,0.14658044153448302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000576031053824215,0.0033246386036627396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09690518095788171,0.05470852329744985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09198364858683868,0.0,0.0,0.0,0.0,8
0.1937259470146051,0.0,0.00044670560024950693,0.0,0.04053123966693599,0.009989167043942085,0.0,0.0,0.08241467304736749,0.17654007881139006,0.0,0.0,0.0,0.2120026190490241,0.0,0.0,0.0,0.18354474123361084,0.0,0.0,0.0,0.10015563812675676,0.0,0.0,0.0,0.0,0.0,0.0727092997314643,0.0,0.0,0.0,0.0,0.0,0.0,0.0029236027683460144,0.5019089442997147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02751335736613385,0.0,0.0,0.009740241997041293,0.025935045463905716,0.012524525864606754,0.0,0.0,0.0,0.012372974502764622,0.0,0.0,0.0,0.0028697847998372865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868144509255145,0.0,0.0,0.0,0.0,0.0,0.16278359269956943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227606003648176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02301015181726286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.26076040720129473,0.0,0.0,0.0,0.03781850004219355,0.0,0.0,0.0,0.13699261053014972,0.20558748510989253,0.0,0.0,0.0,0.33403131269487246,0.0,0.0,0.0,0.2145392900207755,0.0,0.0,0.0,0.020861375154120735,0.0,0.0,0.0,0.0,0.0,0.12114608679492687,0.0,0.0,0.0,0.0,0.0,0.0,0.0014281126381050333,0.19995236323036844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25513662538906934,0.0,0.0,0.0,0.0,0.0,0.0,0.043254891843513985,0.0,0.0,0.0034076641677395648,0.03289190308843201,0.004139174520892222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27341409168987635,0.0,0.0,0.0,0.0,0.0,0.2532110123656629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029703745762768678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.6774860608722544,0.0,0.0036916180540021272,0.0,0.10230928046652372,0.0,0.0,0.00789427417013789,0.3438722156160941,0.6265801972977696,0.0,0.0,0.0017885494164831214,0.7913820375299856,0.0,0.0,0.0,0.5834856405975403,0.0,0.0,0.0,0.06129294613551149,0.0,0.0,0.0,0.0,0.0,0.22981734153528777,0.0,0.0,0.0,0.0,0.0,0.0,0.022609496421936468,0.39104911163489503,0.0,0.0,0.0,0.0,0.0,0.0,0.0044492452499788025,0.015407465813951016,0.0,0.0,1.0,0.37059620045421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010555989992605541,0.0,0.0,0.017967207490587254,0.14737124385090739,0.0,0.0,0.0,0.0,0.03085507824679802,0.0,0.0,0.07130168998985946,0.0021983312339254927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008039778237399367,0.0,0.16271618155217232,0.0,0.0,0.0,0.0,0.025114134578359877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035839281458783956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.0,0.012051191637592057,0.012759898829998709,0.13561044240462758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002326305392865925,0.0,0.0,0.00841552743631063,0.0,0.0,0.0,0.0,0.0,0.0,0.3502251880799322,0.0,0.0,0.0,0.0,0.0,0.00926995582961807,0.0,0.0,0.0,0.0,0.012851542029247731,0.0,0.0,0.0,0.0,0.016338576062521818,0.005227804099117314,0.1756422013341669,0.0,0.0,0.08797314697421527,0.0,0.022682397858649936,0.0,0.0,0.015375770731918544,0.0,0.0,0.0,0.32898007614095176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211635942703896,0.0,0.0,0.02306641066727442,0.059133340249276974,0.0006852936033658461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02710362733343433,0.0,0.0,0.0,0.07293255949381539,0.0,0.0,0.0,0.0,0.0,0.44244106548717405,0.0,0.0,0.0,0.0,0.0,0.1191581538980651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015046043541179421,0.0,0.0,0.000580700877839062,0.0,0.0,0.0,1
